totalSaleAmount,saleType,saleID,employeeEmail,customerEmail,itemID
3855.32,order,60242716,oliviagarrett@yahoo.com,toddroberts@gmail.com,176
5367.88,instore,60346414,ayersjudith@yahoo.com,carriehampton@yahoo.com,195
458.82,order,60367631,crystalthompson@yahoo.com,hpowers@gmail.com,187
8215.63,instore,60392558,julie85@hotmail.com,pedronguyen@hotmail.com,95
6360.92,order,60393739,williamsjoseph@hotmail.com,autumnbryant@hotmail.com,133
9562.27,instore,60400765,batesfrancisco@gmail.com,tiffany30@hotmail.com,155
5820.75,order,60421050,nrivera@hotmail.com,verickson@yahoo.com,152
2708.69,instore,60452078,david44@hotmail.com,staciesmith@gmail.com,106
6816.67,instore,60477606,jerry44@hotmail.com,allison30@gmail.com,77
368.65,order,60479389,shirley29@hotmail.com,taylorjose@hotmail.com,51
3960.93,order,60493781,nicholsjames@yahoo.com,jessica86@gmail.com,138
3297.79,order,60575210,calvinmayo@gmail.com,norma12@hotmail.com,89
9228.99,order,60627841,reillyjessica@hotmail.com,amysampson@yahoo.com,156
5047.57,instore,60669315,kelleydanielle@yahoo.com,roger36@hotmail.com,176
1623.08,order,60763334,kelleydanielle@yahoo.com,brandy17@yahoo.com,196
8115.64,instore,60846198,schultzlouis@gmail.com,john87@hotmail.com,64
3386.44,order,60873606,diazloretta@hotmail.com,robertmoore@gmail.com,76
454.15,order,60967787,corey19@yahoo.com,carriehampton@yahoo.com,112
8632.24,instore,60980731,schultzlouis@gmail.com,hpowers@gmail.com,35
7464.13,order,60982650,aross@yahoo.com,ehunter@hotmail.com,64
571.73,order,61043718,woodruth@yahoo.com,cboone@yahoo.com,130
8476.93,instore,61135628,eric70@hotmail.com,johnsonrobert@gmail.com,10
1525.5,instore,61147942,aross@yahoo.com,john87@hotmail.com,87
9705.97,instore,61195622,xpalmer@yahoo.com,jesse24@yahoo.com,167
9970.73,order,61243279,brad35@gmail.com,whitneywalker@gmail.com,189
6284.06,instore,61275799,donald23@gmail.com,debrabrown@gmail.com,38
4372.97,order,61321083,johnsondanielle@yahoo.com,fuentesmark@yahoo.com,193
4048.03,instore,61415393,oliviagarrett@yahoo.com,derek56@gmail.com,45
5904.66,instore,61535367,donald23@gmail.com,smithrebecca@gmail.com,194
4937.55,instore,61547810,kblake@yahoo.com,holmesbrian@yahoo.com,48
1890.41,order,61585218,jillhendrix@gmail.com,stevenrobbins@gmail.com,183
7449.03,instore,61763982,dylandavis@yahoo.com,elucero@hotmail.com,91
8680,order,61785489,hansonjustin@gmail.com,johnsonrobert@gmail.com,173
428.09,order,61985063,vcook@hotmail.com,ginameyer@gmail.com,140
7584.05,instore,62054379,favila@yahoo.com,herrerajacqueline@gmail.com,88
7761.73,order,62149303,hickmanjustin@gmail.com,iking@gmail.com,83
3431.33,order,62185349,uedwards@yahoo.com,johnsonrobert@gmail.com,7
6262.09,order,62204781,williamsalyssa@gmail.com,colleen86@yahoo.com,72
4457.76,instore,62368681,churchbrandi@gmail.com,colleen86@yahoo.com,60
3840.41,instore,62374958,johnbriggs@yahoo.com,swagner@hotmail.com,199
3244.03,instore,62475594,boltonbianca@yahoo.com,iking@gmail.com,179
3781.66,instore,62497794,maureen37@hotmail.com,murphyzachary@hotmail.com,100
5978.46,order,62548977,kmcintosh@hotmail.com,johnsonrobert@gmail.com,122
2002.4,order,62641555,hansonjustin@gmail.com,rodriguezdebra@gmail.com,76
1790.87,order,62668033,victormolina@gmail.com,michelle29@yahoo.com,39
5180.52,instore,62948876,whitechristine@hotmail.com,lmoyer@yahoo.com,112
9132.47,instore,63272079,hartmanalison@yahoo.com,ericayoung@gmail.com,88
9969.6,order,63287776,johnsonveronica@hotmail.com,qturner@gmail.com,46
7787.41,order,63321456,richteresa@hotmail.com,andrew22@yahoo.com,16
5700.62,instore,63426106,caitlyn52@gmail.com,clarkdaniel@hotmail.com,13
2081.6,order,63427011,xmartinez@yahoo.com,jessica86@gmail.com,59
5107.86,order,63499735,kristina44@hotmail.com,juliedelgado@hotmail.com,142
142.63,order,63593334,hoodaaron@gmail.com,vvelazquez@hotmail.com,94
7431.85,instore,63608076,marisa99@hotmail.com,taylorrodriguez@yahoo.com,130
3150.09,instore,63614312,sheri72@yahoo.com,smoore@hotmail.com,44
8415.31,order,63698350,eric70@hotmail.com,scottlaura@hotmail.com,184
9803.42,order,63809138,moraleslori@yahoo.com,saracook@hotmail.com,70
5953.36,instore,63831375,clementschristina@yahoo.com,john90@yahoo.com,10
7540.32,order,64125732,steven22@yahoo.com,qturner@gmail.com,140
2450.04,instore,64125824,williamsjoseph@hotmail.com,cheryl77@hotmail.com,54
1851.41,order,64137957,crystalthompson@yahoo.com,rogersheidi@gmail.com,168
1627.01,order,64216478,kathleencruz@gmail.com,norma12@hotmail.com,98
5577.6,instore,64252650,jeffrey38@gmail.com,bcampbell@gmail.com,143
6177.75,order,64273471,natalie62@hotmail.com,rhondachandler@yahoo.com,16
1294.87,instore,64280042,whitechristine@hotmail.com,andersonjeremy@hotmail.com,118
1775.76,order,64285337,nrivera@hotmail.com,michelle29@yahoo.com,105
3067.56,instore,64362533,ayersjudith@yahoo.com,whitneywalker@gmail.com,149
3673.99,instore,64371856,williamgarcia@gmail.com,mortiz@gmail.com,91
3962.56,instore,64408521,kimberly23@gmail.com,smoore@hotmail.com,45
906.4,order,64426150,carriemurphy@yahoo.com,bcampbell@gmail.com,76
5375.08,instore,64440163,regina81@gmail.com,yrobinson@yahoo.com,57
4714.38,instore,64465388,christopher78@gmail.com,zprice@yahoo.com,130
7052.27,instore,64534077,deanna34@hotmail.com,wayala@yahoo.com,81
5047.85,instore,64559094,jscott@hotmail.com,qwilliams@gmail.com,128
1871.07,order,64614243,christopher78@gmail.com,pedronguyen@hotmail.com,48
181.33,order,64695709,dshea@gmail.com,autumnbryant@hotmail.com,194
8996.62,instore,64782065,brianna51@hotmail.com,michellechapman@yahoo.com,184
5960.92,instore,64812731,edward11@gmail.com,blackmallory@hotmail.com,166
8393.5,order,64837550,rcarlson@hotmail.com,blackmallory@hotmail.com,106
999.75,order,64879413,christopher78@gmail.com,andrew22@yahoo.com,124
6193.63,instore,64889917,williamgarcia@gmail.com,sanchezkenneth@yahoo.com,80
3059.84,order,64968681,paynealan@hotmail.com,scottlaura@hotmail.com,3
6131.26,instore,64997193,vegachristopher@hotmail.com,john87@hotmail.com,197
8734.05,order,65012086,christopher54@yahoo.com,anthonyjackson@hotmail.com,96
5838.28,order,65125359,sheriscott@gmail.com,andrew22@yahoo.com,44
4198.16,order,65185124,hartmanalison@yahoo.com,ruizhoward@yahoo.com,23
9045.56,order,65187227,toddbennett@gmail.com,cheryl77@hotmail.com,59
1717.77,instore,65278826,michaelgibson@hotmail.com,bgeorge@yahoo.com,116
6262.7,order,65416419,xpayne@gmail.com,hpowers@gmail.com,187
7684.61,order,65495117,toddbennett@gmail.com,markwest@yahoo.com,107
9514.59,order,65501849,lawrencetammy@yahoo.com,jesse24@yahoo.com,131
875.77,instore,65537251,donald23@gmail.com,ginameyer@gmail.com,57
2451.08,instore,65555941,robertsangelica@yahoo.com,gregory99@gmail.com,74
6608.29,order,65574454,cheyenne45@gmail.com,ymullen@hotmail.com,54
2991.23,order,65723630,kathleencruz@gmail.com,rachelduke@yahoo.com,181
2999.41,instore,65756706,hillrichard@yahoo.com,rcowan@gmail.com,114
6646.1,instore,65850800,jillhendrix@gmail.com,danielsmichael@yahoo.com,57
1207.82,instore,65919385,markssteven@yahoo.com,amysampson@yahoo.com,73
8890.2,instore,65934791,sheriscott@gmail.com,zacharyluna@yahoo.com,74
5717.33,order,65975855,christopher54@yahoo.com,gallegospaula@hotmail.com,188
4186.53,order,65993491,haydenlauren@yahoo.com,taylorjose@hotmail.com,65
796.55,instore,66036821,michelle77@hotmail.com,qwilliams@gmail.com,188
3216.8,instore,66060901,edward11@gmail.com,kristin05@hotmail.com,185
6740.74,order,66075486,nwilliams@gmail.com,johnsonrobert@gmail.com,8
6888.51,instore,66144878,steven22@yahoo.com,jose79@hotmail.com,141
5910.02,order,66229261,simsdaniel@gmail.com,tiffany30@hotmail.com,70
6096,instore,66246985,smartin@yahoo.com,heatherbailey@gmail.com,69
9151.25,order,66286837,williamsalyssa@gmail.com,rhondachandler@yahoo.com,58
8195.23,instore,66297314,nicole07@gmail.com,austinwilson@hotmail.com,164
554.3,order,66418344,sara16@gmail.com,austinwilson@hotmail.com,41
4305.29,instore,66465218,adyer@gmail.com,ruizhoward@yahoo.com,110
9780.74,instore,66477228,yujoy@yahoo.com,freemantammy@yahoo.com,30
141.61,instore,66500131,calvinmayo@gmail.com,debrabrown@gmail.com,45
5637.05,order,66542599,lawrencetammy@yahoo.com,andersonjeremy@hotmail.com,158
193.33,instore,66567165,favila@yahoo.com,clarkdaniel@hotmail.com,67
6432.59,instore,66602415,qgallegos@gmail.com,john87@hotmail.com,93
7607.64,order,66648451,nwilliams@gmail.com,ericayoung@gmail.com,10
9784.75,order,66693765,corey19@yahoo.com,julie08@yahoo.com,24
6701.13,order,66789765,djohns@hotmail.com,qturner@gmail.com,100
9675.41,order,66914631,marisa99@hotmail.com,franksantana@hotmail.com,187
4299.21,order,67040438,nancynorris@hotmail.com,clayjack@gmail.com,127
7116.06,order,67046355,ericacarter@gmail.com,samanthamartin@yahoo.com,109
5820.15,order,67051052,josephhurley@gmail.com,robin82@gmail.com,20
8825.74,instore,67181315,yujoy@yahoo.com,bflores@gmail.com,53
1872.8,order,67255917,marcmoore@yahoo.com,clarkdaniel@hotmail.com,191
7733.34,order,67423033,david44@hotmail.com,loretta79@yahoo.com,186
3988.32,instore,67426959,qgallegos@gmail.com,john85@yahoo.com,163
2828.74,instore,67427727,cheyenne45@gmail.com,allison30@gmail.com,72
2894.34,instore,67500413,tim51@yahoo.com,debrabrown@gmail.com,23
1374.87,order,67541744,pmclaughlin@yahoo.com,austinwilson@hotmail.com,135
9881.82,order,67689170,chapmandouglas@hotmail.com,stevensawyer@hotmail.com,95
5538.98,instore,67853724,jorge61@gmail.com,cheryl77@hotmail.com,81
1097.53,order,67858439,harrisdanielle@gmail.com,murphyzachary@hotmail.com,87
5603.16,instore,67927098,maureen37@hotmail.com,datkinson@gmail.com,182
2577.1,instore,68066512,susan94@gmail.com,manuel09@yahoo.com,116
767.95,instore,68132439,chadbrown@yahoo.com,murphyzachary@hotmail.com,138
3314.31,order,68174545,matthewsimon@gmail.com,ehunter@hotmail.com,131
6108.77,order,68193812,dawnturner@hotmail.com,sandraanthony@hotmail.com,138
9653.76,instore,68225902,christopherjohnson@hotmail.com,loretta79@yahoo.com,4
3929.08,instore,68247287,uedwards@yahoo.com,michellechapman@yahoo.com,6
4458.26,instore,68285357,markssteven@yahoo.com,smithshaun@gmail.com,174
1978.77,order,68319687,brandon23@gmail.com,zwatkins@yahoo.com,133
9635.26,order,68330132,woodruth@yahoo.com,autumnbryant@hotmail.com,31
1560.04,instore,68378370,stephenhudson@yahoo.com,janetjackson@hotmail.com,112
7469.97,order,68415136,uedwards@yahoo.com,brightkathleen@hotmail.com,118
2950.65,order,68457105,sramirez@hotmail.com,randy38@hotmail.com,24
8332.04,instore,68578480,garypetersen@yahoo.com,hpowers@gmail.com,29
6982.59,instore,68613976,paynealan@hotmail.com,bcampbell@gmail.com,24
2655.48,instore,68625702,dylandavis@yahoo.com,hicksjill@gmail.com,128
8750.35,instore,68665951,rcarlson@hotmail.com,hicksjill@gmail.com,96
2416.79,order,68728731,baileysarah@yahoo.com,john90@yahoo.com,193
5270.56,instore,68803070,kimberly23@gmail.com,danielsmichael@yahoo.com,123
5871.85,order,68810009,hancockdonna@gmail.com,zwalls@yahoo.com,36
8407.47,order,68879266,dawnturner@hotmail.com,smoore@hotmail.com,73
9708.12,order,68884994,moraleslori@yahoo.com,verickson@yahoo.com,149
611.8,order,68919146,sfletcher@yahoo.com,yrobinson@yahoo.com,8
8003.5,order,68985264,qmartinez@yahoo.com,hpowers@gmail.com,185
5965.3,instore,69010828,robertsangelica@yahoo.com,qlopez@gmail.com,186
7679.5,instore,69034374,qperez@gmail.com,ryan70@yahoo.com,95
3160.26,order,69176982,oliviagarrett@yahoo.com,yrobinson@yahoo.com,2
6439.33,order,69225949,crystalthompson@yahoo.com,carriehampton@yahoo.com,115
1832.03,order,69292996,nicolejohnson@gmail.com,ypoole@yahoo.com,168
2240.9,order,69312588,smartin@yahoo.com,antonio16@hotmail.com,8
5638.59,order,69327513,dcooper@yahoo.com,bullockrichard@gmail.com,48
1270.48,instore,69388149,christopher78@gmail.com,colleen86@yahoo.com,184
523.39,order,69403972,aaron16@yahoo.com,kramerthomas@yahoo.com,16
2540.83,order,69460562,johnsondanielle@yahoo.com,angela14@hotmail.com,113
2062.57,order,69461637,kblake@yahoo.com,lawrenceharris@hotmail.com,143
9939.19,instore,69545672,franklinshane@yahoo.com,saracook@hotmail.com,16
2452.57,order,69562174,guerrakathryn@yahoo.com,frederickpatricia@hotmail.com,8
4420.33,instore,69586620,williamsjoseph@hotmail.com,josephodom@hotmail.com,2
2826.47,instore,69621178,nicole07@gmail.com,allison30@gmail.com,122
918.23,order,69640162,johnsondanielle@yahoo.com,qturner@gmail.com,96
7057.07,instore,69642852,uedwards@yahoo.com,llopez@yahoo.com,175
2053.37,instore,69655951,robertsleslie@hotmail.com,josephodom@hotmail.com,113
9915.74,order,69685866,robinsonsean@yahoo.com,angelica23@hotmail.com,77
554.03,order,69687143,wprice@gmail.com,andrew22@yahoo.com,134
2431.14,order,69693786,wadams@yahoo.com,matthew70@hotmail.com,155
3774.72,instore,69709746,wadams@yahoo.com,verickson@yahoo.com,106
5258.59,instore,69798818,vanessa73@gmail.com,clarkdaniel@hotmail.com,68
5938.62,instore,69859793,smartin@yahoo.com,markwest@yahoo.com,44
5532.81,instore,69908958,hartmanalison@yahoo.com,saracook@hotmail.com,86
4244.03,order,69946363,nicole07@gmail.com,mitchellwilliam@yahoo.com,41
190.56,order,69970009,brianna51@hotmail.com,zacharyluna@yahoo.com,62
7230.21,order,70026627,megan90@gmail.com,kennedykenneth@gmail.com,60
778.82,instore,70048018,wprice@gmail.com,julie08@yahoo.com,93
6681.29,instore,70057188,richteresa@hotmail.com,bgeorge@yahoo.com,58
3010.08,instore,70276794,lawrencetammy@yahoo.com,josephortega@hotmail.com,163
607.99,order,70333459,thomasmartin@hotmail.com,andrew22@yahoo.com,24
6797.67,instore,70351385,batesfrancisco@gmail.com,vvelazquez@hotmail.com,71
1875.6,order,70376036,williamgarcia@gmail.com,murphyzachary@hotmail.com,63
740.66,instore,70390254,williamsalyssa@gmail.com,herrerajacqueline@gmail.com,174
2647.12,order,70451399,michaelgibson@hotmail.com,pedronguyen@hotmail.com,36
475.62,instore,70476057,harrisdanielle@gmail.com,zprice@yahoo.com,158
9130.29,instore,70490527,santiagodenise@hotmail.com,julie08@yahoo.com,178
4189.77,order,70515244,clementschristina@yahoo.com,myerstyrone@yahoo.com,4
4514.49,instore,70533330,haydenlauren@yahoo.com,gregorymoran@hotmail.com,1
2268.63,order,70538885,robertsangelica@yahoo.com,jacklawson@yahoo.com,122
5475.36,order,70610413,brianna51@hotmail.com,antonio16@hotmail.com,77
8632.36,order,70621723,zimmermanadam@gmail.com,sanchezkenneth@yahoo.com,66
8976.58,order,70707113,ingrambrittany@yahoo.com,colleen86@yahoo.com,132
7375.62,instore,70736557,thomasmartin@hotmail.com,zprice@yahoo.com,35
2638.15,instore,70743777,shannon80@gmail.com,michelle29@yahoo.com,91
4217.55,order,70782264,hartmanalison@yahoo.com,swagner@hotmail.com,193
9303.27,instore,70797053,lawrencetammy@yahoo.com,lmoyer@yahoo.com,4
362.47,instore,70810417,whitechristine@hotmail.com,llopez@yahoo.com,50
7283.6,instore,70854336,qmartinez@yahoo.com,hicksjill@gmail.com,143
6977.96,order,70972313,chadbrown@yahoo.com,fuentesmark@yahoo.com,134
2798.45,order,71005874,edward43@gmail.com,toddroberts@gmail.com,177
7601.81,order,71074641,christopher78@gmail.com,rcowan@gmail.com,64
2685.18,order,71084671,xmartinez@yahoo.com,lawrenceharris@hotmail.com,30
516.87,order,71197449,perrysarah@yahoo.com,franksantana@hotmail.com,25
6806.71,instore,71382838,nicholas81@hotmail.com,stevenrobbins@gmail.com,167
333.13,order,71471488,singhmatthew@hotmail.com,danielsmichael@yahoo.com,9
8015.65,order,71511030,jensenlisa@hotmail.com,mortiz@gmail.com,126
2048.99,order,71522197,xmartinez@yahoo.com,zacharyluna@yahoo.com,78
3116.71,order,71528878,michelle77@hotmail.com,kennedykenneth@gmail.com,59
9994.28,order,71534121,tammy54@gmail.com,manuel09@yahoo.com,147
9617.12,order,71656366,williamsalyssa@gmail.com,juliedelgado@hotmail.com,131
4104.87,order,71657974,edward43@gmail.com,ryan70@yahoo.com,179
6521.7,instore,71686042,deanna34@hotmail.com,iking@gmail.com,182
7741.35,instore,71731124,nancynorris@hotmail.com,matthew70@hotmail.com,94
5692.22,instore,71882864,yujoy@yahoo.com,alexandermark@yahoo.com,198
8866.88,order,71896151,deanna34@hotmail.com,sandraanthony@hotmail.com,58
179.63,order,71932422,corey19@yahoo.com,john90@yahoo.com,53
3455.56,instore,72065006,dcooper@yahoo.com,iking@gmail.com,163
6727.2,instore,72103395,richteresa@hotmail.com,christianjacobs@yahoo.com,5
2546.2,instore,72116920,nrivera@hotmail.com,ifowler@hotmail.com,57
9676.32,instore,72444580,josephlopez@hotmail.com,heatherbailey@gmail.com,15
8921.68,instore,72508787,josephlopez@hotmail.com,murphyzachary@hotmail.com,149
4632.61,order,72572627,victormolina@gmail.com,angelica23@hotmail.com,115
1056.23,order,72755129,devon02@yahoo.com,kennedykenneth@gmail.com,174
4229.59,instore,72756911,sramirez@hotmail.com,ehunter@hotmail.com,56
8649.66,instore,72927700,sheriscott@gmail.com,swagner@hotmail.com,18
651.84,instore,72945551,robinsonsean@yahoo.com,darylmartinez@gmail.com,84
7706.94,order,72976296,kathleencruz@gmail.com,hmeyer@gmail.com,128
2142.1,order,73048701,jeffrey38@gmail.com,kennedykenneth@gmail.com,37
1864.43,order,73107392,johnsonveronica@hotmail.com,julie08@yahoo.com,37
8102.14,order,73133759,william00@gmail.com,zwalls@yahoo.com,64
5575.94,instore,73200826,cruzstephen@yahoo.com,john87@hotmail.com,200
8103.24,order,73204190,hancockdonna@gmail.com,anthonyjackson@hotmail.com,195
4046.2,instore,73405849,william00@gmail.com,allenlee@hotmail.com,200
7602.6,instore,73725824,timothy33@gmail.com,sanchezkenneth@yahoo.com,88
7693.14,instore,73736462,jorge61@gmail.com,fuentesmark@yahoo.com,111
3143.18,instore,73736530,julie85@hotmail.com,sbrown@yahoo.com,93
720.8,order,73851073,dshea@gmail.com,zwatkins@yahoo.com,163
886.38,instore,73857280,jorge61@gmail.com,iking@gmail.com,51
799.27,instore,73910480,kristina44@hotmail.com,kristin05@hotmail.com,18
1329.1,order,74030200,wadams@yahoo.com,dennis77@yahoo.com,55
130.58,instore,74152025,theodore39@yahoo.com,allison30@gmail.com,142
585.27,order,74272228,christopher54@yahoo.com,kristin05@hotmail.com,128
8672.62,instore,74316939,edward11@gmail.com,brandy17@yahoo.com,122
3527.28,instore,74505821,sramirez@hotmail.com,samanthamartin@yahoo.com,110
1287.41,instore,74549405,megan90@gmail.com,jessica86@gmail.com,163
2927.87,instore,74584475,julie85@hotmail.com,linda81@yahoo.com,82
2393.62,order,74609017,kristina44@hotmail.com,yrobinson@yahoo.com,45
2007.41,order,74654475,nicolejohnson@gmail.com,linda81@yahoo.com,196
8845.92,order,74791491,timothy33@gmail.com,alexandermark@yahoo.com,191
7580.4,instore,74811250,regina81@gmail.com,jpruitt@gmail.com,190
7330.26,instore,74945443,william00@gmail.com,franksantana@hotmail.com,100
9039.56,order,75049201,devon02@yahoo.com,clayjack@gmail.com,43
3767.96,instore,75214692,courtneyhunt@gmail.com,mortiz@gmail.com,113
8966.46,instore,75229054,martindanielle@hotmail.com,austinwilson@hotmail.com,122
8079.69,instore,75329426,adamsjason@gmail.com,deborahmacias@yahoo.com,50
1720.4,order,75343484,jillhendrix@gmail.com,sarah40@hotmail.com,114
3999.84,order,75349158,khart@gmail.com,blackmallory@hotmail.com,69
524.05,instore,75357573,sara16@gmail.com,elucero@hotmail.com,118
6994.22,order,75381233,hoodaaron@gmail.com,saracook@hotmail.com,84
337.91,instore,75398040,qperez@gmail.com,kevinford@yahoo.com,17
7680.06,order,75501129,dshea@gmail.com,qwilliams@gmail.com,198
6804.45,instore,75574369,khart@gmail.com,brightkathleen@hotmail.com,22
5531.5,instore,75629557,christopher54@yahoo.com,christianjacobs@yahoo.com,180
1196.48,instore,75668129,brad35@gmail.com,herrerajacqueline@gmail.com,24
9186.81,order,75729042,boltonbianca@yahoo.com,markwest@yahoo.com,70
6813.3,instore,75775674,edward11@gmail.com,amysampson@yahoo.com,58
3725.39,instore,75803339,qmiller@gmail.com,linda81@yahoo.com,88
5903.66,order,76097867,marcmoore@yahoo.com,kramerthomas@yahoo.com,70
4846.99,instore,76105371,lawrencetammy@yahoo.com,scottlaura@hotmail.com,21
2944.87,order,76253539,kevincook@hotmail.com,robin82@gmail.com,86
9101.8,instore,76334788,greerjessica@hotmail.com,smoore@hotmail.com,88
461.59,order,76353536,donnagreen@hotmail.com,kennedykenneth@gmail.com,166
4346.46,instore,76446269,vcook@hotmail.com,jpruitt@gmail.com,43
5008.85,instore,76510656,sfletcher@yahoo.com,angela14@hotmail.com,20
5049.18,order,76641428,burkeaudrey@gmail.com,loretta79@yahoo.com,23
7858.91,instore,76678950,johnsonveronica@hotmail.com,josephodom@hotmail.com,8
3232.87,order,76746390,cody17@hotmail.com,verickson@yahoo.com,13
1517.82,order,76750755,jensenlisa@hotmail.com,frederickpatricia@hotmail.com,161
3614.76,instore,76776779,vanessa73@gmail.com,tracyriley@yahoo.com,81
2683.09,order,76867019,zkennedy@gmail.com,loretta79@yahoo.com,86
1208.2,instore,76914072,nicholas81@hotmail.com,whitneywalker@gmail.com,186
6330.09,order,77215154,crystalthompson@yahoo.com,jacklawson@yahoo.com,155
9634.46,instore,77267405,rsuarez@gmail.com,zprice@yahoo.com,85
3967.91,instore,77296320,shirley29@hotmail.com,clayjack@gmail.com,151
2989.63,instore,77316394,ingrambrittany@yahoo.com,johnsonrobert@gmail.com,17
1595.27,order,77395078,shannon80@gmail.com,swagner@hotmail.com,40
6694.44,instore,77415622,zimmermanadam@gmail.com,loretta79@yahoo.com,157
8135.54,instore,77450708,marisa99@hotmail.com,darylmartinez@gmail.com,138
9312.88,order,77467911,theodore39@yahoo.com,jesse24@yahoo.com,47
9589.04,instore,77568441,william00@gmail.com,freemantammy@yahoo.com,137
5459.52,instore,77651969,simsdaniel@gmail.com,gregorymoran@hotmail.com,104
8345.79,order,77867353,moraleslori@yahoo.com,ehunter@hotmail.com,194
4055.09,instore,77876058,garypetersen@yahoo.com,smithrebecca@gmail.com,178
2601.26,instore,78004849,sarah45@hotmail.com,ian91@yahoo.com,60
5278.49,instore,78024649,vanessa73@gmail.com,zwatkins@yahoo.com,22
5384.66,order,78031586,benjaminashley@hotmail.com,danieltucker@gmail.com,170
1226.95,instore,78084162,chadbrown@yahoo.com,jesse24@yahoo.com,42
7667.26,instore,78104228,susanmartinez@hotmail.com,datkinson@gmail.com,179
5007.92,order,78114234,jeffrey38@gmail.com,mitchellwilliam@yahoo.com,57
3142.28,instore,78281646,natalie62@hotmail.com,john87@hotmail.com,74
2771.04,instore,78363892,brandon23@gmail.com,heatherbailey@gmail.com,4
2558.42,instore,78404267,dcooper@yahoo.com,wdowns@hotmail.com,8
6553.64,instore,78413948,nancynorris@hotmail.com,ian91@yahoo.com,151
7131.39,order,78451957,jorge61@gmail.com,youngshawn@gmail.com,171
9420.64,order,78490253,hallscott@yahoo.com,myerstyrone@yahoo.com,33
6878.39,order,78683846,simsdaniel@gmail.com,autumnbryant@hotmail.com,167
9823.04,instore,78730953,richteresa@hotmail.com,rcowan@gmail.com,25
8060.69,instore,78795242,michelle77@hotmail.com,ulee@gmail.com,62
6808.02,order,78848566,tammy54@gmail.com,datkinson@gmail.com,35
9594.73,order,78980303,garypetersen@yahoo.com,markwest@yahoo.com,177
2502.46,order,79087247,vsanders@hotmail.com,taylorrodriguez@yahoo.com,19
6739.78,order,79122863,schultzlouis@gmail.com,gallegospaula@hotmail.com,161
812.17,instore,79135672,sfletcher@yahoo.com,roger36@hotmail.com,61
4195.56,instore,79142243,guerrakathryn@yahoo.com,elucero@hotmail.com,18
9982.34,order,79198165,jeffrey38@gmail.com,brightkathleen@hotmail.com,113
6995.99,order,79283434,woodruth@yahoo.com,robertmoore@gmail.com,148
3710.74,instore,79288200,khart@gmail.com,nancy66@yahoo.com,47
9016.18,order,79362528,smartin@yahoo.com,john87@hotmail.com,99
3396.22,instore,79382625,eric70@hotmail.com,elucero@hotmail.com,14
7131.12,order,79407311,hoodaaron@gmail.com,john87@hotmail.com,33
3710.69,instore,79622028,steven22@yahoo.com,llopez@yahoo.com,84
7579.33,order,79627917,nataliepayne@gmail.com,linda81@yahoo.com,154
901.17,instore,79628297,reginaldmcconnell@gmail.com,amysampson@yahoo.com,56
9017.46,instore,79699235,david44@hotmail.com,sarah40@hotmail.com,115
360.43,instore,79745314,williamsalyssa@gmail.com,bullockrichard@gmail.com,127
3116.25,order,79797818,hancockdonna@gmail.com,juliedelgado@hotmail.com,192
3444.78,order,79868877,nrivera@hotmail.com,hicksjill@gmail.com,84
2458.44,instore,79875028,marisa99@hotmail.com,michelle29@yahoo.com,10
8352.24,instore,79897860,regina81@gmail.com,danieltucker@gmail.com,133
1085.37,instore,79907293,johnsonveronica@hotmail.com,nancy66@yahoo.com,103
2850.8,order,80011361,jscott@hotmail.com,samanthamartin@yahoo.com,142
5528.13,instore,80024811,wadams@yahoo.com,rhondachandler@yahoo.com,147
9570.09,instore,80189718,schultzlouis@gmail.com,robertmoore@gmail.com,93
2067.7,instore,80382126,franklinshane@yahoo.com,awhite@yahoo.com,195
9395.26,order,80406419,wprice@gmail.com,pedronguyen@hotmail.com,109
7168.94,instore,80539933,nicole07@gmail.com,michelle29@yahoo.com,1
6046.85,instore,80549888,hartmanalison@yahoo.com,wilkersonamy@hotmail.com,152
5551.3,instore,80565918,khart@gmail.com,datkinson@gmail.com,187
216.6,order,80576068,russellsean@hotmail.com,verickson@yahoo.com,147
294.22,instore,80617051,sfletcher@yahoo.com,staciesmith@gmail.com,33
5940.67,order,80706212,franklinshane@yahoo.com,marshalljacob@hotmail.com,70
1409.49,instore,80763079,qmartinez@yahoo.com,clayjack@gmail.com,146
4640.41,instore,80866046,maureen37@hotmail.com,hpowers@gmail.com,164
2087.97,instore,80883203,simsdaniel@gmail.com,murphyzachary@hotmail.com,9
7552.82,instore,80918103,jody59@hotmail.com,jose79@hotmail.com,93
8979.55,instore,80932833,brad35@gmail.com,richdesiree@hotmail.com,108
4556.99,instore,80951759,toddbennett@gmail.com,cheryl77@hotmail.com,140
7131.95,instore,80982104,marisa99@hotmail.com,autumnbryant@hotmail.com,36
8444.99,order,80999591,hharrington@yahoo.com,brightkathleen@hotmail.com,174
494.88,instore,81022199,moraleslori@yahoo.com,amysampson@yahoo.com,189
8599.09,order,81071074,baileysarah@yahoo.com,lmoyer@yahoo.com,21
6314.34,order,81120673,jamiemcguire@yahoo.com,andrew22@yahoo.com,127
1612.23,order,81131709,devon02@yahoo.com,clayjack@gmail.com,13
5431.56,instore,81202676,hillrichard@yahoo.com,clarkdaniel@hotmail.com,22
2182.9,instore,81243136,jasongood@hotmail.com,staciesmith@gmail.com,99
6369.21,order,81254095,elizabethleach@gmail.com,awhite@yahoo.com,154
6582.56,order,81350414,donnagreen@hotmail.com,amysampson@yahoo.com,127
